filename,width,height,class,xmin,ymin,xmax,ymax
0870_NI007_slice001_png_jpg.rf.5669da8e08a7da107a2a8c197c0bad62.jpg,224,224,NSCLC,89,176,93,181
0426_NI000_slice001_png_jpg.rf.560c5142d02f976054ddd109275136ff.jpg,224,224,SCLC,178,117,183,123
0141_NI000_slice019_png_jpg.rf.5672d4149d7da8485c816b814ec28d97.jpg,224,224,NSCLC,45,75,60,92
0462_NI002_slice009_png_jpg.rf.55fa1ee09651146718608e85acbad245.jpg,224,224,NSCLC,86,81,90,87
0147_NI000_slice002_png_jpg.rf.562da318a1a56d0dc51041b9dd95e050.jpg,224,224,NSCLC,81,165,85,168
0749_NI005_slice001_png_jpg.rf.5685392296886519d29eec937abc69b9.jpg,224,224,NSCLC,93,129,96,133
0203_NI000_slice002_png_jpg.rf.569d6a28258a52d00afda030d61e66d3.jpg,224,224,SCLC,134,145,137,147
0469_NI003_slice013_png_jpg.rf.569251ca30515249229b2478da5a130e.jpg,224,224,SCLC,35,127,39,130
0894_NI004_slice001_png_jpg.rf.56a8a643b86340f2f4a91e67c398da2b.jpg,224,224,NSCLC,155,160,158,164
0398_NI007_slice004_png_jpg.rf.5672ee0c8bf3ce968e7d098e1b949ce8.jpg,224,224,NSCLC,78,96,79,97
0637_NI000_slice004_png_jpg.rf.569ae4d163528192fb82251128effb01.jpg,224,224,NSCLC,202,128,205,131
0491_NI008_slice004_png_jpg.rf.56654b932a64e3bf5ddd2cc6a83fdec9.jpg,224,224,NSCLC,83,181,88,185
0363_NI000_slice004_png_jpg.rf.5679a1697e071f657bcbcdc335ba3414.jpg,224,224,NSCLC,46,84,51,87
0487_NI008_slice003_png_jpg.rf.565e9287f3f222713bc72663047c4afd.jpg,224,224,NSCLC,78,167,81,170
0452_NI002_slice002_png_jpg.rf.56f297b051a1fb9792b2839299527291.jpg,224,224,NSCLC,49,116,52,119
0376_NI000_slice009_png_jpg.rf.56ea204eb41c524ff5e2cf322f457674.jpg,224,224,SCLC,56,61,59,64
0179_NI000_slice000_png_jpg.rf.56b452c9e4bce9b1cd2ede5fe6c38ae0.jpg,224,224,NSCLC,78,148,82,154
0702_NI004_slice017_png_jpg.rf.56d17179c92e99c61389dea8c00f87e5.jpg,224,224,NSCLC,56,124,71,146
0799_NI000_slice007_png_jpg.rf.572075ca6053969348b8e591834a3e53.jpg,224,224,NSCLC,88,119,93,123
0308_NI000_slice001_png_jpg.rf.56e92ed477515c92ccba7ddd04766342.jpg,224,224,SCLC,32,113,35,115
0583_NI005_slice002_png_jpg.rf.56bd371f25db14460755c6f485374c4d.jpg,224,224,NSCLC,28,119,31,122
0869_NI001_slice012_png_jpg.rf.56ee8e403790c22471cbab5fa7d71c21.jpg,224,224,NSCLC,67,87,79,102
0978_NI004_slice012_png_jpg.rf.56fc036f7a4ec08b907562c2a9f1e7f8.jpg,224,224,NSCLC,142,155,147,159
0546_NI000_slice016_png_jpg.rf.576d9c7146b2c0ece9d4de96d7e35fbc.jpg,224,224,NSCLC,177,116,186,124
0785_NI006_slice005_png_jpg.rf.56f86763936ec72994ee41db47c75030.jpg,224,224,NSCLC,162,126,167,129
0560_NI000_slice000_png_jpg.rf.570ae7c5e0cadae65427358cc069279e.jpg,224,224,NSCLC,73,171,76,173
0978_NI000_slice019_png_jpg.rf.57342e77e4f9025f480c7b115fb87369.jpg,224,224,NSCLC,86,148,94,160
1002_NI001_slice022_png_jpg.rf.577285ff962820536f1bd7b8a29bbb0b.jpg,224,224,NSCLC,168,107,171,108
0575_NI000_slice000_png_jpg.rf.576080c9c842b287f301c4d80aa2bce1.jpg,224,224,NSCLC,144,143,166,165
0594_NI002_slice011_png_jpg.rf.57928eef2e626ba893912f0a99ad2d19.jpg,224,224,NSCLC,166,71,176,82
0539_NI000_slice003_png_jpg.rf.57a61d59b680d3baf76949bac29bbacd.jpg,224,224,NSCLC,154,170,157,176
0902_NI000_slice014_png_jpg.rf.57201e9b65f7136cb19f520a9cfdf242.jpg,224,224,SCLC,133,151,136,154
0298_NI003_slice005_png_jpg.rf.577a21e457ab07e79598640ed07799ff.jpg,224,224,NSCLC,99,125,102,127
0697_NI000_slice008_png_jpg.rf.5777a1af35dfd4893dbdb87a7eeaae5e.jpg,224,224,NSCLC,137,76,152,89
0111_NI005_slice003_png_jpg.rf.57a77dff0be4fa2a0fda17c850e8b927.jpg,224,224,SCLC,93,118,96,120
0978_NI003_slice022_png_jpg.rf.57992e6c1f71ac03128680423c2997e8.jpg,224,224,NSCLC,62,88,77,96
0688_NI002_slice010_png_jpg.rf.581a196513c59cd6b26d56c142db5c28.jpg,224,224,NSCLC,69,79,81,90
0404_NI000_slice016_png_jpg.rf.57af88d7c9916500bef337cd259d36d6.jpg,224,224,NSCLC,136,149,144,159
0621_NI000_slice003_png_jpg.rf.57e185f31689bf9840c9003fe11cbba6.jpg,224,224,SCLC,181,134,184,136
0800_NI001_slice001_png_jpg.rf.57d2e23621d81f0adfaefd2b1a5d3c20.jpg,224,224,NSCLC,148,124,150,127
0606_NI000_slice003_png_jpg.rf.580a1310f1bb24a1341e889a1facf4ba.jpg,224,224,NSCLC,79,124,86,133
0158_NI000_slice006_png_jpg.rf.580b906599e97159dad06b1b592f7ab9.jpg,224,224,SCLC,108,103,109,104
0697_NI000_slice013_png_jpg.rf.57f170a0ef692ef0f6ba2e40bc01d50c.jpg,224,224,NSCLC,138,80,154,93
0902_NI002_slice008_png_jpg.rf.57ef76373a7c9e536be12e15d1cf3045.jpg,224,224,NSCLC,64,65,67,71
0504_NI000_slice001_png_jpg.rf.580ea4cb6a9b1815fdc1c99651edd0fd.jpg,224,224,NSCLC,57,54,64,59
0715_NI000_slice043_png_jpg.rf.57c8e6bca873a296d9644d0bad73e21a.jpg,224,224,NSCLC,134,149,141,152
0518_NI000_slice000_png_jpg.rf.58219a070d37ed03f029c7764d0f9d26.jpg,224,224,NSCLC,172,160,175,164

0624_NI000_slice004_png_jpg.rf.57b831e140bba9ae7bc262b5e6300e56.jpg,224,224,NSCLC,27,108,30,110
0276_NI001_slice000_png_jpg.rf.58aaeed2e4e9c8f8f7142422de86c4e9.jpg,224,224,NSCLC,79,71,81,74
0607_NI001_slice003_png_jpg.rf.58b338489a3fbc067d9d967b313d5b1b.jpg,224,224,NSCLC,151,80,154,85
0785_NI004_slice017_png_jpg.rf.58971c8559c0deb6212268ed3cdc51bf.jpg,224,224,NSCLC,141,85,152,91
0558_NI000_slice003_png_jpg.rf.5849fdd74f52f26c673ea83a4906d348.jpg,224,224,NSCLC,39,168,45,173
0709_NI002_slice001_png_jpg.rf.5831750cd6e7a31532d206dff3f0f7f9.jpg,224,224,NSCLC,197,126,200,132
0485_NI000_slice000_png_jpg.rf.582bea620d273655935a973c32938bc7.jpg,224,224,SCLC,173,107,177,112
0154_NI000_slice000_png_jpg.rf.58956fccadf92b4f541a07c6e9baa894.jpg,224,224,NSCLC,89,127,92,130
0549_NI002_slice001_png_jpg.rf.58b2597da3f272ade3fc92fd5a314e24.jpg,224,224,NSCLC,181,155,184,158
0497_NI000_slice000_png_jpg.rf.58a79aed97fc17c8fea4d821b7eb4674.jpg,224,224,NSCLC,39,98,42,101
0228_NI000_slice000_png_jpg.rf.58da3928b74f5e44ff2d451beaaef9da.jpg,224,224,NSCLC,165,117,169,120
0435_NI003_slice000_png_jpg.rf.59023aac6af2feef07e3da5d35bbb401.jpg,224,224,SCLC,39,168,42,170
0415_NI007_slice003_png_jpg.rf.58d1d7b65afc47b2d0f6f25386891813.jpg,224,224,NSCLC,115,107,119,113
0518_NI001_slice001_png_jpg.rf.5906e497d16a4d8262e03c6fd8b757b0.jpg,224,224,SCLC,95,155,98,159
0761_NI002_slice004_png_jpg.rf.591063070f51197ff256faa382b0d8af.jpg,224,224,NSCLC,193,93,199,98
0280_NI000_slice002_png_jpg.rf.5889d6b05828e6cbca8479cf15f64b3f.jpg,224,224,SCLC,56,125,57,127
0704_NI001_slice002_png_jpg.rf.58d15a00ffd10a124353b3552c575903.jpg,224,224,NSCLC,166,116,168,118
0518_NI001_slice000_png_jpg.rf.582b8378da8ee95e58a196d0619c26ca.jpg,224,224,SCLC,95,155,98,158
0199_NI000_slice002_png_jpg.rf.58fdb49f6203731bc9fdc8b64dccd6c7.jpg,224,224,SCLC,184,112,186,115
0735_NI002_slice003_png_jpg.rf.58bed50f679f3d7c5ce9609647503f75.jpg,224,224,NSCLC,150,160,151,162
0139_NI000_slice012_png_jpg.rf.5854b90a81bd1cb5e7fd69ff241e3faa.jpg,224,224,NSCLC,148,145,159,153
0368_NI002_slice000_png_jpg.rf.592adefa1d9ab03e62d618c0e20504d6.jpg,224,224,SCLC,173,122,176,124
0299_NI003_slice002_png_jpg.rf.58fed982b4f509f162db7c8fda7e9994.jpg,224,224,NSCLC,102,116,104,118
0404_NI005_slice000_png_jpg.rf.58bbcf3f41936f948826fe8a6d15b87b.jpg,224,224,NSCLC,66,150,69,151
0476_NI000_slice006_png_jpg.rf.58e22d1d4ac049bde2d88df34703702d.jpg,224,224,NSCLC,85,155,92,161
0464_NI002_slice008_png_jpg.rf.592bb29bd81edf0e2bfe7efb1de814b0.jpg,224,224,NSCLC,59,105,72,121
0641_NI006_slice003_png_jpg.rf.5962156cbc2b32d3fa4e47e6aba06d97.jpg,224,224,SCLC,183,81,185,84
0398_NI008_slice001_png_jpg.rf.594ab3d2f9eb80501b0e4e092146d166.jpg,224,224,NSCLC,127,74,128,75
0525_NI000_slice004_png_jpg.rf.594f39f7898c8c53593a90cab32660ea.jpg,224,224,NSCLC,163,170,166,173
0933_NI005_slice003_png_jpg.rf.59a6dc92cc7be3232308e9398f0d2065.jpg,224,224,SCLC,65,140,73,144
0188_NI003_slice008_png_jpg.rf.59409335a4c37728390bb6d629bfa3e4.jpg,224,224,NSCLC,77,184,87,195
0462_NI001_slice011_png_jpg.rf.5a0378dd8879cab912d819509dfe4228.jpg,224,224,NSCLC,44,131,53,139
0858_NI010_slice001_png_jpg.rf.598fd4f18cd16bef9b4500b6126dc89b.jpg,224,224,NSCLC,80,173,85,176

0188_NI000_slice001_png_jpg.rf.59964914b7c193408359ddef9061b0ff.jpg,224,224,SCLC,79,192,81,194
0637_NI006_slice001_png_jpg.rf.59829530bd8048512624361328ca8678.jpg,224,224,SCLC,178,107,180,110
0394_NI000_slice002_png_jpg.rf.59e7f83fce764658bb5f7943c16e84f3.jpg,224,224,NSCLC,56,67,59,70
0179_NI009_slice000_png_jpg.rf.59a0739f3fcd3a54eef0cf88234bffec.jpg,224,224,NSCLC,91,118,97,122
0141_NI000_slice038_png_jpg.rf.59bfe16ba78d6cdf9bbcee4a6671ddac.jpg,224,224,NSCLC,49,81,60,94
0843_NI006_slice004_png_jpg.rf.5a2c90ee0851fe4722bd4d02655c6904.jpg,224,224,SCLC,151,82,152,83
0209_NI000_slice003_png_jpg.rf.59dcb1821a101ff72e28e0a15724053f.jpg,224,224,NSCLC,74,159,82,169
0166_NI000_slice002_png_jpg.rf.5a1c6c0dc766b0749c1b7e17706584fd.jpg,224,224,NSCLC,89,133,102,148
0489_NI004_slice000_png_jpg.rf.598d831135a46f711e4385a410555c94.jpg,224,224,NSCLC,169,127,170,129
0822_NI006_slice003_png_jpg.rf.59c15ccc732ee0e9fe98bedf5c5872f2.jpg,224,224,SCLC,60,78,64,82
0908_NI000_slice001_png_jpg.rf.5a38b4d713e5183a734cd38f95781166.jpg,224,224,SCLC,190,109,194,112
0698_NI001_slice025_png_jpg.rf.5a2428da790c9426f22ce5798a44de55.jpg,224,224,NSCLC,62,132,68,139
0702_NI004_slice014_png_jpg.rf.59b55fcb15005261604c2c5a67c4ccf1.jpg,224,224,NSCLC,55,126,71,144
0661_NI002_slice001_png_jpg.rf.5a249e883b85bcadcd3eaa94c03b790a.jpg,224,224,NSCLC,70,97,72,99
0185_NI002_slice000_png_jpg.rf.59977211c233f1f4c836e3d4b52167db.jpg,224,224,SCLC,58,78,59,79
0308_NI002_slice003_png_jpg.rf.5a2c0dc24315e2ee06beaf4b3191aefc.jpg,224,224,SCLC,145,158,149,163
0469_NI002_slice003_png_jpg.rf.5a925e5b5e0dcd2ab5548bc01b0f1aa2.jpg,224,224,NSCLC,185,112,188,115
0722_NI002_slice005_png_jpg.rf.593df089796a23408f04ed6217977253.jpg,224,224,NSCLC,173,115,178,119
0705_NI001_slice005_png_jpg.rf.5a71d7a5cf82457ef7462e9adf7ef021.jpg,224,224,NSCLC,206,111,211,116
0235_NI002_slice002_png_jpg.rf.5a6dd5f70d27989ba0cb4622aa641e1d.jpg,224,224,SCLC,71,157,74,159
0726_NI001_slice004_png_jpg.rf.5ab815293a2f96d057622537bf72f49c.jpg,224,224,SCLC,71,129,75,132
0520_NI000_slice007_png_jpg.rf.5a7d3857c190f000f451e04c2309a317.jpg,224,224,SCLC,189,143,191,144
0871_NI008_slice001_png_jpg.rf.5a7d14e0a23280c2d773aad8901d601b.jpg,224,224,SCLC,60,154,63,156
0201_NI001_slice001_png_jpg.rf.5abaa07399172b43e2df98e1c8c03a8f.jpg,224,224,NSCLC,80,152,83,155
0682_NI000_slice003_png_jpg.rf.5abf55a54bd9bb802d71830400ee7e9e.jpg,224,224,NSCLC,156,159,159,163
0981_NI000_slice004_png_jpg.rf.5acc931087dcf7295f8be0e83bc36499.jpg,224,224,NSCLC,83,143,87,146
0735_NI000_slice001_png_jpg.rf.5b0c950fe055903af213d609ee966ca7.jpg,224,224,NSCLC,39,58,41,61
0898_NI002_slice002_png_jpg.rf.5adc8440b874429bb5e57d62b7f075ff.jpg,224,224,NSCLC,52,150,55,152
0508_NI000_slice008_png_jpg.rf.5acf7ff0f7450a4dd546d5d6e576b4f2.jpg,224,224,NSCLC,158,153,168,164
0266_NI000_slice011_png_jpg.rf.5b1f99a2208c5d304da4bb4683c8eeb4.jpg,224,224,NSCLC,63,130,82,145
0577_NI004_slice002_png_jpg.rf.5aed9bde2ae6b473291efd4875706eb8.jpg,224,224,NSCLC,44,122,58,134
0913_NI002_slice012_png_jpg.rf.5b4bfec2c1f619feea841dc4c4721b1e.jpg,224,224,NSCLC,49,138,59,147
0982_NI001_slice002_png_jpg.rf.5adbaa4254fda4cff30f56d876b9cd60.jpg,224,224,NSCLC,157,136,159,139
0466_NI001_slice004_png_jpg.rf.5b49bfda0c7a0d5b23f7d93119017865.jpg,224,224,NSCLC,87,93,96,103
0879_NI000_slice005_png_jpg.rf.5b34ec6fb5b3174873ad69d06a3556b5.jpg,224,224,SCLC,45,82,54,89
1002_NI001_slice025_png_jpg.rf.5b6e983454389e183c549328a2926ed2.jpg,224,224,NSCLC,164,106,168,110
0164_NI009_slice000_png_jpg.rf.5b638762d7cba408a892691ef1589d21.jpg,224,224,SCLC,148,108,149,109
0491_NI005_slice000_png_jpg.rf.5b3f2496fe429bef19bbde3644c6cced.jpg,224,224,SCLC,77,191,79,192
0492_NI000_slice003_png_jpg.rf.5b04d4524df16386994b8e73fb22f38c.jpg,224,224,NSCLC,153,175,155,176
0223_NI000_slice011_png_jpg.rf.5b9282a26d4c6d51826c60d4d7d9f538.jpg,224,224,NSCLC,124,153,132,163
0443_NI000_slice007_png_jpg.rf.5b7c1491efad26f4135621e3ceb1865e.jpg,224,224,SCLC,160,151,161,154
0182_NI000_slice001_png_jpg.rf.5ba27c9fda3ca122e620260dc8fd5210.jpg,224,224,SCLC,69,159,72,162
0244_NI001_slice000_png_jpg.rf.5b83efb2454a6067cd122c6f15279437.jpg,224,224,SCLC,171,89,172,91
0229_NI001_slice000_png_jpg.rf.5bb162cc82ed08040f0825850ebd0c1c.jpg,224,224,NSCLC,47,110,49,112
0823_NI000_slice002_png_jpg.rf.5bc46dee983f8aa2e76ce10dd26d78b2.jpg,224,224,SCLC,58,174,61,177
0493_NI001_slice013_png_jpg.rf.5bd168f510880dbae83f933e6b9eeb55.jpg,224,224,NSCLC,93,124,108,141
0985_NI000_slice008_png_jpg.rf.5bb15824d52785d7c99442be74cc5362.jpg,224,224,NSCLC,15,108,17,111
0576_NI001_slice001_png_jpg.rf.5b281dbf1af5e11987ad18bd149e825e.jpg,224,224,NSCLC,169,176,173,179
0409_NI002_slice005_png_jpg.rf.5b7e060597a9d11c4bd1fa58dc34e0b7.jpg,224,224,NSCLC,204,74,206,76
0724_NI003_slice000_png_jpg.rf.5c11015bd6853b49777a0b0da80833cb.jpg,224,224,NSCLC,179,121,182,124
0837_NI001_slice002_png_jpg.rf.5ba15fc201c7fe68b43656d4c333e287.jpg,224,224,NSCLC,63,175,65,178
0543_NI001_slice009_png_jpg.rf.5b80591bd78432443cbd0e16300e807b.jpg,224,224,NSCLC,180,134,184,141
0164_NI010_slice002_png_jpg.rf.5bdd5e943affbfdfcbf2d42b6310bb9e.jpg,224,224,NSCLC,141,119,144,122
1004_NI002_slice018_png_jpg.rf.5c8d4a05b35c9b37e1ac110a233aa3f6.jpg,224,224,NSCLC,166,81,181,92
0973_NI001_slice005_png_jpg.rf.5c23c443e6f15a8ae62cf175da66f7e9.jpg,224,224,NSCLC,16,122,19,127
0621_NI000_slice011_png_jpg.rf.5bdcfd1f3e1f9d17354f285ebec3784d.jpg,224,224,SCLC,182,135,184,136
0795_NI001_slice002_png_jpg.rf.5c217f12d80b6eac33a7db1bedc6c640.jpg,224,224,SCLC,155,140,156,141
0762_NI003_slice003_png_jpg.rf.5c5af5174c3a11631dca72cadbfa9169.jpg,224,224,NSCLC,193,135,195,138
0191_NI000_slice002_png_jpg.rf.5bc525ebe16dd0373f17afff967a68e1.jpg,224,224,NSCLC,58,108,71,127
0487_NI005_slice002_png_jpg.rf.5c05ad0a1f248bc42c05bd889e099a8e.jpg,224,224,SCLC,53,64,56,67
0388_NI001_slice002_png_jpg.rf.5bfaed3028b1d32efca3447134c03734.jpg,224,224,NSCLC,41,92,44,94
0583_NI017_slice002_png_jpg.rf.5c55983e8d21ad6211ce2f4b584d8ebe.jpg,224,224,SCLC,44,108,45,109
0489_NI006_slice003_png_jpg.rf.5c1b74b756adbd1bd44dac0c0e27b4be.jpg,224,224,NSCLC,159,149,164,160
0663_NI000_slice006_png_jpg.rf.5c95ddcacd4ea8e398bb62d3b4a15a5f.jpg,224,224,NSCLC,58,58,60,62
0423_NI000_slice012_png_jpg.rf.5c6c36de7e9f26d1e26064d60b9fca60.jpg,224,224,NSCLC,156,69,164,77
0865_NI000_slice005_png_jpg.rf.5c01a84bed2eca7b81e80a318a3bfdc7.jpg,224,224,NSCLC,75,111,92,124
0961_NI006_slice000_png_jpg.rf.5c99dee4d79713e5a956082d23d7c6c1.jpg,224,224,NSCLC,89,103,92,105
0994_NI004_slice022_png_jpg.rf.5c8633a6597aa82eb16c8d93d26c12d8.jpg,224,224,NSCLC,157,103,165,112
0440_NI001_slice003_png_jpg.rf.5be984fbcdc13b8a0c9347642d0f8ae3.jpg,224,224,SCLC,130,65,136,71
0556_NI002_slice001_png_jpg.rf.5c97799c9c73b2aa048a81c44b0f7cb4.jpg,224,224,NSCLC,92,146,94,148
0305_NI007_slice004_png_jpg.rf.5c9bf3f8e2b8996991de6d8cfa364c0f.jpg,224,224,NSCLC,70,132,78,140
0814_NI001_slice002_png_jpg.rf.5c094e138643f7084d3a8181991a6559.jpg,224,224,NSCLC,174,73,177,76
0608_NI000_slice002_png_jpg.rf.5c9c9cccdc50814e7cf21a4176112e5e.jpg,224,224,NSCLC,42,101,45,105
0355_NI000_slice004_png_jpg.rf.5cae91e0b72da21dc47f919650c55a02.jpg,224,224,NSCLC,171,76,181,88
0508_NI000_slice004_png_jpg.rf.5ca72144acc2a43222cc40caa8d8b0e3.jpg,224,224,NSCLC,164,158,171,163
0341_NI000_slice003_png_jpg.rf.5cb06355aa4f73cd300beb249adf1bd0.jpg,224,224,SCLC,23,96,24,100
0169_NI002_slice002_png_jpg.rf.5caf699dfaf6d79d86343aa434c6a966.jpg,224,224,NSCLC,64,156,67,159
0680_NI000_slice002_png_jpg.rf.5cca4952a2bbbd77b8244e8295318e23.jpg,224,224,NSCLC,73,163,84,172
0982_NI000_slice002_png_jpg.rf.5d6f70a575935a580f15efb9a8c8b9fd.jpg,224,224,NSCLC,166,72,167,74
0601_NI002_slice005_png_jpg.rf.5ce1462600bbdcf8b58464482adaccae.jpg,224,224,SCLC,136,117,141,121
0493_NI001_slice009_png_jpg.rf.5ccaf4717109f664b1c81783fa02dea0.jpg,224,224,NSCLC,95,125,106,138
0845_NI000_slice007_png_jpg.rf.5d36d1f9b0805722776685aaa9ad5591.jpg,224,224,NSCLC,49,65,54,69
1011_NI000_slice004_png_jpg.rf.5d5f60a08b501d8f074560b085710ca5.jpg,224,224,NSCLC,171,125,183,135
0709_NI003_slice002_png_jpg.rf.5d08a18c4babbb78c905b25a9800849d.jpg,224,224,SCLC,67,81,70,84
0606_NI002_slice003_png_jpg.rf.5da0d8e8323f16c5fedfd2521e2787f5.jpg,224,224,NSCLC,48,128,49,130
0158_NI001_slice004_png_jpg.rf.5da00d715b5f67262bf96198d2941680.jpg,224,224,NSCLC,49,114,50,116
0702_NI002_slice001_png_jpg.rf.5d2212570de383143f5c1b5f85549343.jpg,224,224,SCLC,167,91,169,93
0902_NI002_slice002_png_jpg.rf.5d2834fe714d6ded2a8defe660421f1b.jpg,224,224,NSCLC,65,62,67,65
0388_NI000_slice000_png_jpg.rf.5da38a7cfa6fb987b4a2f548a275064b.jpg,224,224,SCLC,37,155,41,159
0587_NI004_slice007_png_jpg.rf.5cdd072f54fff2109f44590b4c0cc446.jpg,224,224,NSCLC,131,77,145,86
0582_NI003_slice000_png_jpg.rf.5ceae4fb386519c9a53e7831cc5e2819.jpg,224,224,SCLC,75,189,76,190
0624_NI005_slice006_png_jpg.rf.5d73c8ebbaeb3d2b02c601408747af9a.jpg,224,224,NSCLC,67,169,76,173
0397_NI000_slice001_png_jpg.rf.5cee80fd1696037434d20d32b442d2f6.jpg,224,224,NSCLC,187,112,189,113
0321_NI002_slice000_png_jpg.rf.5cde669f58bf9808d86c6b6840e0cf30.jpg,224,224,SCLC,177,126,179,129
0843_NI003_slice008_png_jpg.rf.5ce4afba0bc2aed5857c399f10d69856.jpg,224,224,SCLC,85,78,88,81
0411_NI000_slice004_png_jpg.rf.5cf5c2d4a146e01d2c3aeb7a13c5aec1.jpg,224,224,NSCLC,24,105,27,107
0487_NI008_slice004_png_jpg.rf.5d6dee0a509804367d318108071429ee.jpg,224,224,NSCLC,79,168,80,169
0849_NI000_slice010_png_jpg.rf.5dcc825e84de23943d6192d10208a427.jpg,224,224,SCLC,18,124,20,126
0587_NI006_slice001_png_jpg.rf.5dbbb7915928341f17277338603be3bf.jpg,224,224,NSCLC,168,134,170,137
0780_NI001_slice012_png_jpg.rf.5ccae6a62c61cb5b0626438177201165.jpg,224,224,NSCLC,44,76,54,88
0195_NI004_slice000_png_jpg.rf.5dcf6c3d3c48a672aab95d524f3dd7ad.jpg,224,224,NSCLC,147,88,151,92
0203_NI001_slice001_png_jpg.rf.5dae8a1f13f842a78a71f04e539bb83f.jpg,224,224,NSCLC,133,90,136,93
1008_NI002_slice000_png_jpg.rf.5d7eda64c7fbb54aff2b5273d0ecfe52.jpg,224,224,SCLC,52,98,53,99
0633_NI000_slice009_png_jpg.rf.5e1d1d1cd53f452bbdb35d377c29c1ca.jpg,224,224,NSCLC,197,86,200,89
0518_NI000_slice001_png_jpg.rf.5dddb721bf98ffcb18f6b4b94204cbe7.jpg,224,224,NSCLC,170,160,174,164
0961_NI003_slice000_png_jpg.rf.5dfed7836f633179fbe1de234e2c9db7.jpg,224,224,NSCLC,68,168,69,169
0529_NI002_slice005_png_jpg.rf.5de9f9cf95b5c3fc4c2f71ece3275dc6.jpg,224,224,NSCLC,78,169,83,172
0437_NI003_slice004_png_jpg.rf.5de2fd4faaa3779c1574cd34527c5891.jpg,224,224,SCLC,172,142,175,144
0491_NI008_slice014_png_jpg.rf.5dd4f3b5b9980c06e66601df9a88c411.jpg,224,224,NSCLC,83,182,87,186

0854_NI003_slice005_png_jpg.rf.5e7789f7ea6104b3986b3da7270a37cc.jpg,224,224,SCLC,35,78,37,79
0565_NI001_slice001_png_jpg.rf.5e94b4f3009f7a7b7a83dc70c7148084.jpg,224,224,SCLC,52,170,56,174
0415_NI007_slice024_png_jpg.rf.5e6b0e49daae43e6f6eaeb93676589d4.jpg,224,224,NSCLC,121,89,130,100
0191_NI000_slice004_png_jpg.rf.5e2d51da3fdac9de4c19d9f29b3f6be8.jpg,224,224,NSCLC,57,107,69,124
0976_NI001_slice012_png_jpg.rf.5e46faa83d794efb634552b083b02969.jpg,224,224,NSCLC,56,66,70,79
0404_NI003_slice002_png_jpg.rf.5e7805221aeee9cfefc2ae3c673ea06e.jpg,224,224,NSCLC,52,126,59,134
0837_NI002_slice022_png_jpg.rf.5e8614c26d25c169b34f4ba49cd70e92.jpg,224,224,NSCLC,39,152,47,160
0518_NI002_slice002_png_jpg.rf.5e488dd6c90c2ca8d6adea20792accfa.jpg,224,224,SCLC,157,143,161,147
0686_NI001_slice001_png_jpg.rf.5ded509958d988a9370ff82250c5747c.jpg,224,224,NSCLC,76,75,78,77
0571_NI002_slice001_png_jpg.rf.5eb48de96f3f4d80268ec13821a8ef0d.jpg,224,224,NSCLC,78,53,81,56
0822_NI004_slice004_png_jpg.rf.5ecac2c0357a264723bdfc10919b7f17.jpg,224,224,SCLC,41,140,44,141
0972_NI000_slice002_png_jpg.rf.5e511026d072400697b5deb83009df5b.jpg,224,224,NSCLC,146,174,147,176
0542_NI001_slice004_png_jpg.rf.5e3f551e93659776c2e0f9a43b83c422.jpg,224,224,SCLC,25,119,26,120
0686_NI009_slice005_png_jpg.rf.5eb8b716ddbec0f464ed2132fd56367c.jpg,224,224,NSCLC,38,109,47,115
0971_NI000_slice006_png_jpg.rf.5e74832f3044e568e288509297b8a7d5.jpg,224,224,NSCLC,195,72,198,76
0353_NI002_slice000_png_jpg.rf.5e634663ebb1492fb75b40c0a3fb8925.jpg,224,224,NSCLC,168,112,178,118
0175_NI000_slice001_png_jpg.rf.5ed1160382eadf9e65bdaf64be5e01d4.jpg,224,224,NSCLC,178,104,183,110
0834_NI000_slice009_png_jpg.rf.5f082f23a7de0f05c2f1146bb9c36777.jpg,224,224,NSCLC,68,122,90,140
0474_NI003_slice001_png_jpg.rf.5ed5052eee44f1de9ddd95ce00f87bed.jpg,224,224,NSCLC,46,123,50,126
0411_NI000_slice001_png_jpg.rf.5ee3fa8f6304e33c53b99610bb50a08e.jpg,224,224,NSCLC,24,106,26,107
0570_NI000_slice001_png_jpg.rf.5ed51c8201bf672a329b220db5568f4e.jpg,224,224,NSCLC,67,144,71,147
0499_NI006_slice000_png_jpg.rf.5f1243d09fab21f96a019955d25aea24.jpg,224,224,NSCLC,81,147,83,148
0299_NI004_slice005_png_jpg.rf.5efd9666f29c20c643bd8d6320f7d210.jpg,224,224,NSCLC,68,143,70,145
0535_NI000_slice004_png_jpg.rf.5f01c0425ffd408eb1a644f06f2ec369.jpg,224,224,NSCLC,54,138,55,140
0185_NI003_slice001_png_jpg.rf.5eea41b1be008c3ac1b7b0795a141154.jpg,224,224,NSCLC,63,83,66,86
0775_NI003_slice005_png_jpg.rf.5f69e3693d92394a9cff5afca9c5ddad.jpg,224,224,NSCLC,64,73,69,80
0924_NI000_slice006_png_jpg.rf.5ee09d91fce294e913bec48945e8dd66.jpg,224,224,NSCLC,179,94,182,97
0606_NI001_slice000_png_jpg.rf.5efc0766f3286412fa264c235794d3a1.jpg,224,224,NSCLC,133,156,134,158
0890_NI002_slice018_png_jpg.rf.5f12b69d616359e922ccd663cf9fd9ed.jpg,224,224,NSCLC,49,67,56,75
